10112342,71561345,0
10112342,61512352,0
10112342,61512352,0
10112342,20102341,0
10112342,71561345,1
10112342,10518512,0
10112342,20102341,1
10112342,61512352,0
10112342,10518512,0
10112342,20102341,0
10112342,14683182,1
10112342,10263421,0
10112342,71561345,1
10112342,20102341,1
10112342,71561345,1
10112342,10518512,0
10112342,71561345,0
10112342,10518512,1
10112342,20102341,1
10112342,10518512,0
