71561345,10263421,0
71561345,10518512,1
71561345,10518512,1
71561345,10518512,1
71561345,14683182,1
71561345,14683182,0
71561345,10518512,1
71561345,20102341,0
71561345,10263421,0
71561345,61512352,1
71561345,61512352,1
71561345,10263421,1
71561345,14683182,0
71561345,14683182,1
71561345,10263421,1
71561345,61512352,0
71561345,10518512,1
71561345,20102341,0
71561345,10112342,1
71561345,14683182,1
