20102341,10518512,1
20102341,14683182,0
20102341,61512352,1
20102341,61512352,0
20102341,10518512,1
20102341,14683182,0
20102341,61512352,0
20102341,10263421,1
20102341,61512352,0
20102341,71561345,1
20102341,61512352,1
20102341,10112342,1
20102341,61512352,0
20102341,71561345,0
20102341,14683182,0
20102341,14683182,1
20102341,14683182,1
20102341,71561345,0
20102341,14683182,0
20102341,10263421,1
