61512352,10263421,1
61512352,14683182,0
61512352,10518512,0
61512352,14683182,1
61512352,10112342,0
61512352,10518512,0
61512352,20102341,1
61512352,10112342,1
61512352,10112342,1
61512352,71561345,1
61512352,10112342,1
61512352,10263421,0
61512352,71561345,0
61512352,20102341,0
61512352,10112342,1
61512352,14683182,1
61512352,10263421,0
61512352,20102341,0
61512352,10518512,0
61512352,20102341,1
