14683182,61512352,0
14683182,20102341,1
14683182,61512352,0
14683182,71561345,1
14683182,10112342,0
14683182,10518512,1
14683182,61512352,1
14683182,10263421,0
14683182,10263421,1
14683182,20102341,0
14683182,20102341,1
14683182,10518512,0
14683182,10112342,1
14683182,20102341,0
14683182,20102341,1
14683182,61512352,1
14683182,10263421,0
14683182,10263421,0
14683182,20102341,1
14683182,71561345,0
